order_id,order_date,order_month,order_quarter,order_year,customer_id,region,province,channel,employee_id,product_id,product_category,quantity,unit_price,discount_pct,discount_amount,gross_amount,net_amount,delivery_status,payment_method,payment_status
ORD0026471,2024-03-27,3,1,2024,CUS01779,Miền Nam,Tiền Giang,Modern Trade,EMP1106,PRD0023,Thức uống,33,35000,2,23100.0,1155000,1131900.0,Delivered,Công nợ,Paid
ORD0026471,2024-03-27,3,1,2024,CUS01779,Miền Nam,Tiền Giang,Modern Trade,EMP1106,PRD0091,Gia dụng,88,12000,2,21100.0,1056000,1034900.0,Delivered,Tiền mặt,Unpaid
ORD0026471,2024-03-27,3,1,2024,CUS01779,Miền Nam,Tiền Giang,Modern Trade,EMP1106,PRD0047,Thực phẩm,107,20000,5,107000.0,2140000,2033000.0,Delivered,Công nợ,Paid
ORD0026471,2024-03-27,3,1,2024,CUS01779,Miền Nam,Tiền Giang,Modern Trade,EMP1106,PRD0076,Chăm sóc cá nhân,69,9000,0,0.0,621000,621000.0,Delivered,Tiền mặt,Paid
ORD0026471,2024-03-27,3,1,2024,CUS01779,Miền Nam,Tiền Giang,Modern Trade,EMP1106,PRD0049,Thực phẩm,63,8500,2,10700.0,535500,524800.0,Cancelled,Tiền mặt,Unpaid
ORD0026472,2024-12-04,12,4,2024,CUS00387,Miền Bắc,Hưng Yên,Traditional Trade,EMP1003,PRD0001,Thức uống,90,12000,0,0.0,1080000,1080000.0,Delivered,Tiền mặt,Paid
ORD0026472,2024-12-04,12,4,2024,CUS00387,Miền Bắc,Hưng Yên,Traditional Trade,EMP1003,PRD0012,Thức uống,49,12000,5,29400.0,588000,558600.0,Delivered,Chuyển khoản,Paid
ORD0026473,2024-10-10,10,4,2024,CUS01682,Miền Trung,Nghệ An,E-commerce,EMP1039,PRD0041,Thực phẩm,73,9000,0,0.0,657000,657000.0,Delivered,Chuyển khoản,Paid
ORD0026473,2024-10-10,10,4,2024,CUS01682,Miền Trung,Nghệ An,E-commerce,EMP1039,PRD0061,Thực phẩm,99,9000,0,0.0,891000,891000.0,Delivered,Công nợ,Partial
ORD0026473,2024-10-10,10,4,2024,CUS01682,Miền Trung,Nghệ An,E-commerce,EMP1039,PRD0027,Thức uống,47,35000,0,0.0,1645000,1645000.0,Delivered,Chuyển khoản,Partial
ORD0026474,2024-01-14,1,1,2024,CUS01422,Miền Trung,Quảng Nam,E-commerce,EMP1036,PRD0026,Thức uống,50,15000,0,0.0,750000,750000.0,Delivered,Công nợ,Partial
ORD0026474,2024-01-14,1,1,2024,CUS01422,Miền Trung,Quảng Nam,E-commerce,EMP1036,PRD0005,Thức uống,49,50000,8,196000.0,2450000,2254000.0,Delivered,Công nợ,Paid
ORD0026474,2024-01-14,1,1,2024,CUS01422,Miền Trung,Quảng Nam,E-commerce,EMP1036,PRD0030,Thức uống,5,8500,0,0.0,42500,42500.0,Delivered,Tiền mặt,Paid
ORD0026475,2024-12-09,12,4,2024,CUS00621,Miền Bắc,Thái Bình,Modern Trade,EMP1007,PRD0012,Thức uống,77,12000,5,46200.0,924000,877800.0,Delivered,Công nợ,Partial
ORD0026475,2024-12-09,12,4,2024,CUS00621,Miền Bắc,Thái Bình,Modern Trade,EMP1007,PRD0092,Gia dụng,42,12000,15,75600.0,504000,428400.0,Cancelled,Chuyển khoản,Paid
ORD0026475,2024-12-09,12,4,2024,CUS00621,Miền Bắc,Thái Bình,Modern Trade,EMP1007,PRD0051,Thực phẩm,112,8500,0,0.0,952000,952000.0,Delivered,Công nợ,Paid
ORD0026476,2024-09-13,9,3,2024,CUS00577,Miền Bắc,Hà Nội,Traditional Trade,EMP1033,PRD0011,Thức uống,91,25000,8,182000.0,2275000,2093000.0,Delivering,Chuyển khoản,Paid
ORD0026476,2024-09-13,9,3,2024,CUS00577,Miền Bắc,Hà Nội,Traditional Trade,EMP1033,PRD0068,Chăm sóc cá nhân,56,35000,0,0.0,1960000,1960000.0,Delivered,Công nợ,Paid
ORD0026476,2024-09-13,9,3,2024,CUS00577,Miền Bắc,Hà Nội,Traditional Trade,EMP1033,PRD0087,Gia dụng,98,15000,2,29400.0,1470000,1440600.0,Delivered,Chuyển khoản,Partial
ORD0026476,2024-09-13,9,3,2024,CUS00577,Miền Bắc,Hà Nội,Traditional Trade,EMP1033,PRD0027,Thức uống,92,35000,0,0.0,3220000,3220000.0,Delivered,Chuyển khoản,Paid
ORD0026477,2024-02-19,2,1,2024,CUS01907,Miền Bắc,Hải Phòng,Traditional Trade,EMP1033,PRD0075,Chăm sóc cá nhân,37,35000,0,0.0,1295000,1295000.0,Delivered,Chuyển khoản,Paid
ORD0026477,2024-02-19,2,1,2024,CUS01907,Miền Bắc,Hải Phòng,Traditional Trade,EMP1033,PRD0019,Thức uống,87,35000,0,0.0,3045000,3045000.0,Delivered,Công nợ,Paid
ORD0026477,2024-02-19,2,1,2024,CUS01907,Miền Bắc,Hải Phòng,Traditional Trade,EMP1033,PRD0022,Thức uống,37,15000,8,44400.0,555000,510600.0,Delivered,Chuyển khoản,Partial
ORD0026477,2024-02-19,2,1,2024,CUS01907,Miền Bắc,Hải Phòng,Traditional Trade,EMP1033,PRD0090,Gia dụng,18,18000,15,48600.0,324000,275400.0,Delivered,Chuyển khoản,Partial
ORD0026478,2024-03-15,3,1,2024,CUS00486,Miền Bắc,Hưng Yên,Traditional Trade,EMP1027,PRD0027,Thức uống,6,35000,0,0.0,210000,210000.0,Delivered,Tiền mặt,Partial
ORD0026478,2024-03-15,3,1,2024,CUS00486,Miền Bắc,Hưng Yên,Traditional Trade,EMP1027,PRD0087,Gia dụng,85,15000,0,0.0,1275000,1275000.0,Delivered,Chuyển khoản,Paid
ORD0026479,2024-09-19,9,3,2024,CUS01467,Miền Bắc,Quảng Ninh,Traditional Trade,EMP1004,PRD0067,Chăm sóc cá nhân,96,20000,0,0.0,1920000,1920000.0,Delivered,Công nợ,Paid
ORD0026480,2024-10-23,10,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0059,Thực phẩm,70,15000,8,84000.0,1050000,966000.0,Delivered,Chuyển khoản,Paid
ORD0026480,2024-10-23,10,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0044,Thực phẩm,65,25000,8,130000.0,1625000,1495000.0,Delivered,Chuyển khoản,Paid
ORD0026481,2024-03-18,3,1,2024,CUS01806,Miền Bắc,Quảng Ninh,Modern Trade,EMP1015,PRD0095,Gia dụng,36,10000,0,0.0,360000,360000.0,Delivered,Công nợ,Paid
ORD0026482,2024-03-17,3,1,2024,CUS01515,Miền Trung,Khánh Hòa,Traditional Trade,EMP1048,PRD0013,Thức uống,113,40000,8,361600.0,4520000,4158400.0,Delivered,Chuyển khoản,Paid
ORD0026483,2024-04-12,4,2,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0071,Chăm sóc cá nhân,83,12000,0,0.0,996000,996000.0,Delivered,Chuyển khoản,Paid
ORD0026483,2024-04-12,4,2,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0030,Thức uống,90,8500,0,0.0,765000,765000.0,Delivering,Chuyển khoản,Paid
ORD0026483,2024-04-12,4,2,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0023,Thức uống,97,35000,0,0.0,3395000,3395000.0,Delivering,Chuyển khoản,Paid
ORD0026484,2024-08-26,8,3,2024,CUS01758,Miền Bắc,Thái Bình,Modern Trade,EMP1020,PRD0010,Thức uống,11,30000,0,0.0,330000,330000.0,Delivered,Tiền mặt,Unpaid
ORD0026484,2024-08-26,8,3,2024,CUS01758,Miền Bắc,Thái Bình,Modern Trade,EMP1020,PRD0001,Thức uống,91,12000,8,87400.0,1092000,1004600.0,Delivered,Công nợ,Paid
ORD0026485,2024-02-03,2,1,2024,CUS01140,Miền Trung,Khánh Hòa,Traditional Trade,EMP1039,PRD0071,Chăm sóc cá nhân,27,12000,0,0.0,324000,324000.0,Delivered,Chuyển khoản,Unpaid
ORD0026485,2024-02-03,2,1,2024,CUS01140,Miền Trung,Khánh Hòa,Traditional Trade,EMP1039,PRD0037,Thực phẩm,14,15000,10,21000.0,210000,189000.0,Delivered,Chuyển khoản,Paid
ORD0026485,2024-02-03,2,1,2024,CUS01140,Miền Trung,Khánh Hòa,Traditional Trade,EMP1039,PRD0004,Thức uống,64,25000,10,160000.0,1600000,1440000.0,Delivered,Tiền mặt,Paid
ORD0026486,2024-01-31,1,1,2024,CUS00403,Miền Nam,Long An,Traditional Trade,EMP1056,PRD0075,Chăm sóc cá nhân,26,35000,0,0.0,910000,910000.0,Delivered,Tiền mặt,Paid
ORD0026486,2024-01-31,1,1,2024,CUS00403,Miền Nam,Long An,Traditional Trade,EMP1056,PRD0040,Thực phẩm,21,18000,5,18900.0,378000,359100.0,Delivering,Công nợ,Paid
ORD0026486,2024-01-31,1,1,2024,CUS00403,Miền Nam,Long An,Traditional Trade,EMP1056,PRD0038,Thực phẩm,117,10000,10,117000.0,1170000,1053000.0,Delivered,Chuyển khoản,Paid
ORD0026487,2024-09-01,9,3,2024,CUS00527,Miền Nam,Bình Dương,Traditional Trade,EMP1102,PRD0059,Thực phẩm,25,15000,5,18800.0,375000,356200.0,Delivered,Tiền mặt,Paid
ORD0026488,2024-10-26,10,4,2024,CUS00505,Miền Bắc,Hưng Yên,E-commerce,EMP1030,PRD0020,Thức uống,119,20000,0,0.0,2380000,2380000.0,Delivered,Công nợ,Paid
ORD0026488,2024-10-26,10,4,2024,CUS00505,Miền Bắc,Hưng Yên,E-commerce,EMP1030,PRD0088,Gia dụng,120,50000,0,0.0,6000000,6000000.0,Delivering,Chuyển khoản,Paid
ORD0026489,2024-07-09,7,3,2024,CUS00526,Miền Bắc,Hà Nội,Modern Trade,EMP1005,PRD0075,Chăm sóc cá nhân,12,35000,0,0.0,420000,420000.0,Delivered,Công nợ,Paid
ORD0026490,2024-05-08,5,2,2024,CUS00985,Miền Nam,Long An,Traditional Trade,EMP1094,PRD0035,Thực phẩm,10,18000,0,0.0,180000,180000.0,Delivered,Chuyển khoản,Paid
ORD0026491,2024-06-29,6,2,2024,CUS01746,Miền Bắc,Nam Định,Modern Trade,EMP1030,PRD0009,Thức uống,25,35000,2,17500.0,875000,857500.0,Delivered,Tiền mặt,Partial
ORD0026491,2024-06-29,6,2,2024,CUS01746,Miền Bắc,Nam Định,Modern Trade,EMP1030,PRD0012,Thức uống,20,12000,5,12000.0,240000,228000.0,Delivered,Tiền mặt,Paid
ORD0026491,2024-06-29,6,2,2024,CUS01746,Miền Bắc,Nam Định,Modern Trade,EMP1030,PRD0006,Thức uống,67,25000,10,167500.0,1675000,1507500.0,Delivered,Chuyển khoản,Paid
ORD0026491,2024-06-29,6,2,2024,CUS01746,Miền Bắc,Nam Định,Modern Trade,EMP1030,PRD0088,Gia dụng,71,50000,2,71000.0,3550000,3479000.0,Delivered,Tiền mặt,Partial
ORD0026491,2024-06-29,6,2,2024,CUS01746,Miền Bắc,Nam Định,Modern Trade,EMP1030,PRD0030,Thức uống,116,8500,5,49300.0,986000,936700.0,Delivered,Chuyển khoản,Paid
ORD0026492,2024-05-12,5,2,2024,CUS00059,Miền Trung,Khánh Hòa,Modern Trade,EMP1050,PRD0018,Thức uống,114,20000,0,0.0,2280000,2280000.0,Delivered,Công nợ,Paid
ORD0026493,2024-12-24,12,4,2024,CUS00555,Miền Trung,Khánh Hòa,E-commerce,EMP1036,PRD0060,Thực phẩm,74,20000,0,0.0,1480000,1480000.0,Delivered,Chuyển khoản,Paid
ORD0026493,2024-12-24,12,4,2024,CUS00555,Miền Trung,Khánh Hòa,E-commerce,EMP1036,PRD0054,Thực phẩm,118,10000,10,118000.0,1180000,1062000.0,Delivered,Công nợ,Paid
ORD0026493,2024-12-24,12,4,2024,CUS00555,Miền Trung,Khánh Hòa,E-commerce,EMP1036,PRD0035,Thực phẩm,56,18000,0,0.0,1008000,1008000.0,Delivered,Chuyển khoản,Partial
ORD0026494,2024-10-03,10,4,2024,CUS01210,Miền Bắc,Bắc Ninh,E-commerce,EMP1013,PRD0052,Thực phẩm,42,9000,0,0.0,378000,378000.0,Delivered,Chuyển khoản,Paid
ORD0026495,2024-03-31,3,1,2024,CUS01731,Miền Bắc,Quảng Ninh,E-commerce,EMP1013,PRD0078,Chăm sóc cá nhân,113,10000,8,90400.0,1130000,1039600.0,Delivered,Chuyển khoản,Paid
ORD0026496,2024-05-07,5,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0032,Thực phẩm,48,18000,0,0.0,864000,864000.0,Delivered,Công nợ,Paid
ORD0026496,2024-05-07,5,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0014,Thức uống,61,30000,5,91500.0,1830000,1738500.0,Delivered,Công nợ,Paid
ORD0026496,2024-05-07,5,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0051,Thực phẩm,5,8500,0,0.0,42500,42500.0,Delivered,Chuyển khoản,Paid
ORD0026497,2024-07-02,7,3,2024,CUS00751,Miền Trung,Quảng Ngãi,Modern Trade,EMP1037,PRD0070,Chăm sóc cá nhân,74,35000,0,0.0,2590000,2590000.0,Delivered,Tiền mặt,Paid
ORD0026497,2024-07-02,7,3,2024,CUS00751,Miền Trung,Quảng Ngãi,Modern Trade,EMP1037,PRD0017,Thức uống,27,35000,0,0.0,945000,945000.0,Cancelled,Chuyển khoản,Paid
ORD0026498,2024-08-06,8,3,2024,CUS00728,Miền Bắc,Nam Định,Modern Trade,EMP1029,PRD0092,Gia dụng,60,12000,0,0.0,720000,720000.0,Delivered,Chuyển khoản,Paid
ORD0026498,2024-08-06,8,3,2024,CUS00728,Miền Bắc,Nam Định,Modern Trade,EMP1029,PRD0100,Gia dụng,63,10000,2,12600.0,630000,617400.0,Delivering,Công nợ,Paid
ORD0026499,2024-06-30,6,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0030,Thức uống,21,8500,2,3600.0,178500,174900.0,Delivered,Tiền mặt,Partial
ORD0026499,2024-06-30,6,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0006,Thức uống,42,25000,0,0.0,1050000,1050000.0,Delivered,Công nợ,Paid
ORD0026499,2024-06-30,6,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0100,Gia dụng,102,10000,0,0.0,1020000,1020000.0,Delivered,Chuyển khoản,Paid
ORD0026499,2024-06-30,6,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0083,Chăm sóc cá nhân,50,15000,8,60000.0,750000,690000.0,Cancelled,Tiền mặt,Paid
ORD0026499,2024-06-30,6,2,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0055,Thực phẩm,102,8500,5,43400.0,867000,823600.0,Delivered,Chuyển khoản,Paid
ORD0026500,2024-11-30,11,4,2024,CUS01438,Miền Bắc,Hà Nội,Traditional Trade,EMP1026,PRD0044,Thực phẩm,62,25000,15,232500.0,1550000,1317500.0,Delivered,Tiền mặt,Partial
ORD0026500,2024-11-30,11,4,2024,CUS01438,Miền Bắc,Hà Nội,Traditional Trade,EMP1026,PRD0081,Chăm sóc cá nhân,26,30000,2,15600.0,780000,764400.0,Delivered,Công nợ,Paid
ORD0026500,2024-11-30,11,4,2024,CUS01438,Miền Bắc,Hà Nội,Traditional Trade,EMP1026,PRD0066,Thực phẩm,95,18000,2,34200.0,1710000,1675800.0,Delivered,Công nợ,Paid
ORD0026501,2024-10-28,10,4,2024,CUS01320,Miền Bắc,Bắc Ninh,E-commerce,EMP1032,PRD0048,Thực phẩm,113,12000,2,27100.0,1356000,1328900.0,Delivered,Tiền mặt,Partial
ORD0026501,2024-10-28,10,4,2024,CUS01320,Miền Bắc,Bắc Ninh,E-commerce,EMP1032,PRD0063,Thực phẩm,12,9000,0,0.0,108000,108000.0,Delivered,Tiền mặt,Paid
ORD0026501,2024-10-28,10,4,2024,CUS01320,Miền Bắc,Bắc Ninh,E-commerce,EMP1032,PRD0088,Gia dụng,7,50000,5,17500.0,350000,332500.0,Delivered,Chuyển khoản,Paid
ORD0026501,2024-10-28,10,4,2024,CUS01320,Miền Bắc,Bắc Ninh,E-commerce,EMP1032,PRD0055,Thực phẩm,82,8500,0,0.0,697000,697000.0,Delivered,Tiền mặt,Paid
ORD0026502,2024-07-25,7,3,2024,CUS01688,Miền Trung,Huế,Traditional Trade,EMP1044,PRD0049,Thực phẩm,94,8500,5,40000.0,799000,759000.0,Delivered,Công nợ,Paid
ORD0026502,2024-07-25,7,3,2024,CUS01688,Miền Trung,Huế,Traditional Trade,EMP1044,PRD0089,Gia dụng,54,35000,15,283500.0,1890000,1606500.0,Delivered,Công nợ,Paid
ORD0026503,2024-11-26,11,4,2024,CUS01826,Miền Trung,Khánh Hòa,Modern Trade,EMP1050,PRD0014,Thức uống,106,30000,2,63600.0,3180000,3116400.0,Delivered,Chuyển khoản,Paid
ORD0026504,2024-10-30,10,4,2024,CUS01804,Miền Trung,Bình Định,Modern Trade,EMP1050,PRD0032,Thực phẩm,92,18000,5,82800.0,1656000,1573200.0,Delivered,Công nợ,Paid
ORD0026504,2024-10-30,10,4,2024,CUS01804,Miền Trung,Bình Định,Modern Trade,EMP1050,PRD0099,Gia dụng,76,25000,0,0.0,1900000,1900000.0,Delivered,Tiền mặt,Paid
ORD0026505,2024-10-12,10,4,2024,CUS01140,Miền Trung,Khánh Hòa,Traditional Trade,EMP1039,PRD0086,Gia dụng,98,18000,2,35300.0,1764000,1728700.0,Delivered,Tiền mặt,Paid
ORD0026505,2024-10-12,10,4,2024,CUS01140,Miền Trung,Khánh Hòa,Traditional Trade,EMP1039,PRD0069,Chăm sóc cá nhân,84,40000,10,336000.0,3360000,3024000.0,Delivered,Công nợ,Paid
ORD0026506,2024-12-12,12,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0082,Chăm sóc cá nhân,6,12000,0,0.0,72000,72000.0,Delivered,Chuyển khoản,Unpaid
ORD0026506,2024-12-12,12,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0052,Thực phẩm,36,9000,10,32400.0,324000,291600.0,Delivered,Tiền mặt,Partial
ORD0026506,2024-12-12,12,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0091,Gia dụng,114,12000,0,0.0,1368000,1368000.0,Delivered,Chuyển khoản,Partial
ORD0026506,2024-12-12,12,4,2024,CUS00476,Miền Trung,Khánh Hòa,E-commerce,EMP1040,PRD0044,Thực phẩm,10,25000,0,0.0,250000,250000.0,Delivered,Công nợ,Paid
ORD0026507,2024-04-26,4,2,2024,CUS00527,Miền Nam,Bình Dương,Traditional Trade,EMP1102,PRD0100,Gia dụng,42,10000,0,0.0,420000,420000.0,Delivered,Tiền mặt,Paid
ORD0026508,2024-04-27,4,2,2024,CUS01195,Miền Nam,Bình Dương,Traditional Trade,EMP1065,PRD0086,Gia dụng,34,18000,2,12200.0,612000,599800.0,Delivered,Chuyển khoản,Paid
ORD0026508,2024-04-27,4,2,2024,CUS01195,Miền Nam,Bình Dương,Traditional Trade,EMP1065,PRD0024,Thức uống,93,40000,5,186000.0,3720000,3534000.0,Delivered,Chuyển khoản,Paid
ORD0026509,2024-11-01,11,4,2024,CUS01827,Miền Bắc,Hải Phòng,Modern Trade,EMP1024,PRD0082,Chăm sóc cá nhân,57,12000,0,0.0,684000,684000.0,Delivering,Chuyển khoản,Paid
ORD0026509,2024-11-01,11,4,2024,CUS01827,Miền Bắc,Hải Phòng,Modern Trade,EMP1024,PRD0007,Thức uống,40,50000,8,160000.0,2000000,1840000.0,Delivered,Chuyển khoản,Unpaid
ORD0026509,2024-11-01,11,4,2024,CUS01827,Miền Bắc,Hải Phòng,Modern Trade,EMP1024,PRD0012,Thức uống,57,12000,10,68400.0,684000,615600.0,Delivered,Chuyển khoản,Paid
ORD0026510,2024-10-24,10,4,2024,CUS01128,Miền Trung,Huế,E-commerce,EMP1040,PRD0082,Chăm sóc cá nhân,37,12000,0,0.0,444000,444000.0,Delivered,Chuyển khoản,Paid
ORD0026511,2024-12-02,12,4,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0001,Thức uống,93,12000,8,89300.0,1116000,1026700.0,Delivered,Tiền mặt,Paid
ORD0026511,2024-12-02,12,4,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0029,Thức uống,71,20000,0,0.0,1420000,1420000.0,Delivered,Tiền mặt,Paid
ORD0026511,2024-12-02,12,4,2024,CUS01864,Miền Trung,Đà Nẵng,Traditional Trade,EMP1042,PRD0040,Thực phẩm,8,18000,0,0.0,144000,144000.0,Delivered,Chuyển khoản,Partial
ORD0026512,2024-01-27,1,1,2024,CUS00573,Miền Trung,Huế,Modern Trade,EMP1041,PRD0086,Gia dụng,113,18000,5,101700.0,2034000,1932300.0,Delivered,Công nợ,Paid
ORD0026513,2024-08-17,8,3,2024,CUS00238,Miền Nam,Bình Dương,E-commerce,EMP1069,PRD0080,Chăm sóc cá nhân,36,12000,15,64800.0,432000,367200.0,Delivered,Công nợ,Paid
ORD0026513,2024-08-17,8,3,2024,CUS00238,Miền Nam,Bình Dương,E-commerce,EMP1069,PRD0076,Chăm sóc cá nhân,88,9000,0,0.0,792000,792000.0,Delivering,Công nợ,Paid
ORD0026513,2024-08-17,8,3,2024,CUS00238,Miền Nam,Bình Dương,E-commerce,EMP1069,PRD0049,Thực phẩm,12,8500,0,0.0,102000,102000.0,Delivered,Chuyển khoản,Paid
ORD0026513,2024-08-17,8,3,2024,CUS00238,Miền Nam,Bình Dương,E-commerce,EMP1069,PRD0032,Thực phẩm,40,18000,5,36000.0,720000,684000.0,Delivered,Tiền mặt,Partial
ORD0026514,2024-02-04,2,1,2024,CUS01590,Miền Nam,TP.HCM,Modern Trade,EMP1079,PRD0087,Gia dụng,61,15000,0,0.0,915000,915000.0,Cancelled,Chuyển khoản,Paid
ORD0026514,2024-02-04,2,1,2024,CUS01590,Miền Nam,TP.HCM,Modern Trade,EMP1079,PRD0061,Thực phẩm,9,9000,0,0.0,81000,81000.0,Delivering,Công nợ,Paid
ORD0026515,2024-07-18,7,3,2024,CUS01760,Miền Trung,Quảng Ngãi,Traditional Trade,EMP1037,PRD0065,Thực phẩm,92,20000,2,36800.0,1840000,1803200.0,Delivered,Tiền mặt,Paid
ORD0026515,2024-07-18,7,3,2024,CUS01760,Miền Trung,Quảng Ngãi,Traditional Trade,EMP1037,PRD0097,Gia dụng,27,8500,0,0.0,229500,229500.0,Delivered,Tiền mặt,Partial
ORD0026515,2024-07-18,7,3,2024,CUS01760,Miền Trung,Quảng Ngãi,Traditional Trade,EMP1037,PRD0077,Chăm sóc cá nhân,118,10000,8,94400.0,1180000,1085600.0,Cancelled,Công nợ,Paid
ORD0026516,2024-02-15,2,1,2024,CUS00912,Miền Nam,Vũng Tàu,Traditional Trade,EMP1057,PRD0012,Thức uống,29,12000,0,0.0,348000,348000.0,Delivered,Chuyển khoản,Paid
ORD0026517,2024-02-06,2,1,2024,CUS00268,Miền Bắc,Hải Dương,Traditional Trade,EMP1009,PRD0014,Thức uống,31,30000,8,74400.0,930000,855600.0,Delivered,Tiền mặt,Paid
ORD0026518,2024-01-15,1,1,2024,CUS00117,Miền Trung,Nghệ An,Traditional Trade,EMP1049,PRD0050,Thực phẩm,118,9000,5,53100.0,1062000,1008900.0,Delivered,Chuyển khoản,Paid
ORD0026518,2024-01-15,1,1,2024,CUS00117,Miền Trung,Nghệ An,Traditional Trade,EMP1049,PRD0059,Thực phẩm,86,15000,8,103200.0,1290000,1186800.0,Delivered,Chuyển khoản,Paid
ORD0026518,2024-01-15,1,1,2024,CUS00117,Miền Trung,Nghệ An,Traditional Trade,EMP1049,PRD0002,Thức uống,26,9000,10,23400.0,234000,210600.0,Delivered,Công nợ,Partial
ORD0026519,2024-08-24,8,3,2024,CUS00166,Miền Trung,Đà Nẵng,E-commerce,EMP1039,PRD0063,Thực phẩm,44,9000,2,7900.0,396000,388100.0,Delivered,Chuyển khoản,Partial
ORD0026519,2024-08-24,8,3,2024,CUS00166,Miền Trung,Đà Nẵng,E-commerce,EMP1039,PRD0011,Thức uống,94,25000,8,188000.0,2350000,2162000.0,Cancelled,Tiền mặt,Paid
ORD0026519,2024-08-24,8,3,2024,CUS00166,Miền Trung,Đà Nẵng,E-commerce,EMP1039,PRD0008,Thức uống,48,18000,2,17300.0,864000,846700.0,Delivered,Tiền mặt,Paid
ORD0026519,2024-08-24,8,3,2024,CUS00166,Miền Trung,Đà Nẵng,E-commerce,EMP1039,PRD0054,Thực phẩm,33,10000,0,0.0,330000,330000.0,Delivered,Chuyển khoản,Paid
ORD0026520,2024-05-12,5,2,2024,CUS00889,Miền Bắc,Nam Định,Traditional Trade,EMP1009,PRD0001,Thức uống,35,12000,2,8400.0,420000,411600.0,Delivered,Tiền mặt,Paid
ORD0026520,2024-05-12,5,2,2024,CUS00889,Miền Bắc,Nam Định,Traditional Trade,EMP1009,PRD0055,Thực phẩm,52,8500,0,0.0,442000,442000.0,Delivered,Tiền mặt,Paid
ORD0026520,2024-05-12,5,2,2024,CUS00889,Miền Bắc,Nam Định,Traditional Trade,EMP1009,PRD0003,Thức uống,56,15000,0,0.0,840000,840000.0,Delivered,Chuyển khoản,Paid
ORD0026520,2024-05-12,5,2,2024,CUS00889,Miền Bắc,Nam Định,Traditional Trade,EMP1009,PRD0095,Gia dụng,115,10000,8,92000.0,1150000,1058000.0,Delivered,Chuyển khoản,Paid
ORD0026521,2024-01-05,1,1,2024,CUS00548,Miền Trung,Khánh Hòa,Traditional Trade,EMP1037,PRD0066,Thực phẩm,59,18000,2,21200.0,1062000,1040800.0,Delivered,Chuyển khoản,Paid
ORD0026521,2024-01-05,1,1,2024,CUS00548,Miền Trung,Khánh Hòa,Traditional Trade,EMP1037,PRD0059,Thực phẩm,75,15000,0,0.0,1125000,1125000.0,Delivered,Tiền mặt,Paid
ORD0026522,2024-04-29,4,2,2024,CUS00927,Miền Bắc,Hải Dương,Modern Trade,EMP1003,PRD0034,Thực phẩm,17,8500,10,14400.0,144500,130100.0,Delivered,Tiền mặt,Paid
ORD0026522,2024-04-29,4,2,2024,CUS00927,Miền Bắc,Hải Dương,Modern Trade,EMP1003,PRD0004,Thức uống,67,25000,2,33500.0,1675000,1641500.0,Delivered,Công nợ,Paid
ORD0026523,2024-02-25,2,1,2024,CUS01012,Miền Bắc,Hải Dương,Modern Trade,EMP1022,PRD0075,Chăm sóc cá nhân,6,35000,2,4200.0,210000,205800.0,Delivered,Chuyển khoản,Paid
ORD0026523,2024-02-25,2,1,2024,CUS01012,Miền Bắc,Hải Dương,Modern Trade,EMP1022,PRD0006,Thức uống,26,25000,8,52000.0,650000,598000.0,Delivered,Chuyển khoản,Paid
ORD0026523,2024-02-25,2,1,2024,CUS01012,Miền Bắc,Hải Dương,Modern Trade,EMP1022,PRD0054,Thực phẩm,100,10000,2,20000.0,1000000,980000.0,Delivered,Chuyển khoản,Paid
ORD0026524,2024-12-27,12,4,2024,CUS00912,Miền Nam,Vũng Tàu,Traditional Trade,EMP1057,PRD0087,Gia dụng,69,15000,0,0.0,1035000,1035000.0,Delivered,Tiền mặt,Partial
ORD0026524,2024-12-27,12,4,2024,CUS00912,Miền Nam,Vũng Tàu,Traditional Trade,EMP1057,PRD0048,Thực phẩm,89,12000,0,0.0,1068000,1068000.0,Delivered,Công nợ,Unpaid
